student_id,cgpa,tenth_percentage,twelfth_percentage,backlogs,internships,certifications,python_skill,java_skill,cpp_skill,javascript_skill,react_skill,sql_skill,machine_learning_skill,data_science_skill,django_skill,fastapi_skill,nodejs_skill,git_skill,aws_skill,docker_skill,communication_score,aptitude_score,projects,coding_score,attendance,extracurricular,placed
1789,8.99,77.32,94.28,0,0,6,1,1,0,1,0,1,1,0,0,0,1,0,0,0,40.5,63.8,2,36.8,100,2,1
1790,7.22,91.21,67.2,3,2,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,57.9,79.3,1,51.3,67.3,1,0
1791,9.83,77.54,76.28,1,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,76.1,61.3,2,49.4,92.6,1,1
1792,7.69,87.49,91.17,2,0,6,1,1,0,1,1,0,0,0,1,1,0,1,0,0,82.8,52.6,0,92.7,87.9,3,1
1793,7.34,100,87.77,3,0,8,1,0,1,0,0,0,0,0,0,0,1,1,0,0,76.8,58.1,4,78,86.1,2,0
1794,7.91,80.85,88.07,0,2,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,72,92.8,2,65.8,79,2,1
1795,9.23,81.03,80.02,3,1,4,0,0,1,0,0,1,1,0,0,0,1,1,0,0,64.6,71.9,7,72.2,81.4,3,0
1796,7.06,86.4,70.42,5,1,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,73,33.9,4,67.3,83.4,0,0
1797,6.07,88.44,70.4,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,90.4,70,3,61.1,85,0,0
1798,7.67,91.51,85.59,0,3,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,90.8,78.9,1,92.9,100,3,1
1799,6.74,78.78,75.21,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,81.6,97.5,4,35.2,79.5,2,1
1800,7.75,92.05,74.9,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.5,66.1,1,48,93.6,1,1
1801,7.79,81.66,75.93,3,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,90.6,59.3,1,37.8,96.8,0,0
1802,8.64,91.49,90.98,0,1,7,1,0,0,1,0,1,1,0,0,0,0,1,0,0,79.6,54.8,3,91.2,91.5,2,1
1803,5.77,94.91,80.06,1,1,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,53.8,49.3,5,62.3,85.4,2,1
1804,9.17,61.95,92.8,0,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,45.9,81.6,4,48.7,89.4,1,0
1805,6.85,84.14,66.95,1,3,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,67.5,76.3,4,65.5,70.7,1,0
1806,6.97,87.17,73.45,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,96.6,61.9,0,51.4,81.8,2,0
1807,7.95,85.61,79.41,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,74.9,76,2,34.3,89.5,3,0
1808,8.16,82.57,81.82,1,4,4,1,0,1,0,0,0,1,1,0,0,1,1,0,0,82.3,37.7,2,28.2,81.4,2,1
1809,7.99,80.11,89.3,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,62,46.4,3,57.4,78.3,1,0
1810,7.62,84.68,83.4,5,2,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,72.7,23.1,7,71.1,89,2,0
1811,7.47,76,90.92,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,71.1,89,4,57.9,79.5,2,0
1812,7.58,90.8,63.21,0,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,57.3,80.4,1,63.9,85.3,2,1
1813,6.71,71.02,67.1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,47.4,86.4,4,57.2,87.2,2,0
1814,6.4,89.56,83.28,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,56.5,84.4,2,67.1,76,1,0
1815,8.52,88.26,91.9,0,2,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,71.9,70.9,4,83.4,93.5,0,1
1816,5.95,76.14,76.13,1,1,7,0,0,1,1,1,1,1,0,0,0,0,1,0,0,62.5,81.6,6,94.8,97.3,0,0
1817,7.75,81.67,82.05,0,1,3,0,0,1,1,0,1,0,0,0,0,0,1,0,1,55,50.4,2,33.7,92.6,3,1
1818,8.72,87.4,84.12,0,1,3,0,0,0,1,0,0,0,0,0,1,1,0,1,1,61.1,86.2,5,67.5,95.5,0,1
1819,7.16,81.58,72.87,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,50.8,63.4,2,79.4,77.8,2,0
1820,6.96,86.98,71.84,0,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,57.5,93.8,4,51.8,78.5,1,0
1821,4.79,84.85,81.69,0,0,2,1,1,1,1,0,1,0,1,1,0,1,0,1,0,49.1,43.6,6,79,100,2,0
1822,9.11,83.97,100,2,1,3,1,1,1,1,0,1,0,1,0,0,1,1,0,0,77.2,39.2,5,62.5,86.3,2,1
1823,5.54,90.79,72.55,0,2,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,60.2,64.1,4,45.2,99.8,1,0
1824,8.24,86.14,75.58,0,0,7,1,0,1,1,0,0,0,0,1,0,0,1,0,0,64.9,30.7,3,72,91.1,2,1
1825,8.51,84.2,90.68,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,54.8,5,55.9,75.8,1,1
1826,6.13,98.11,76.75,0,1,5,0,1,1,1,0,1,1,0,0,1,0,1,0,0,59.7,82.2,0,63.7,81.6,0,0
1827,8.33,83.84,88.34,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,72.2,56.6,3,53.4,81,0,0
1828,5.41,83.79,74.6,0,2,2,1,0,0,0,1,1,0,0,0,1,0,1,1,0,94.4,73.8,5,47.6,94.1,3,1
1829,6.71,83.22,71.09,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,75,64.6,3,71.1,80.3,1,0
1830,7.42,75.57,79.02,2,0,3,0,1,1,1,1,1,1,0,0,0,0,1,0,0,81.6,69.4,5,64.5,90.4,0,1
1831,7.33,82.92,78.71,3,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,68.6,76,4,88.5,95,2,1
1832,8.23,100,80.95,3,2,5,1,0,0,0,0,1,1,0,1,1,0,0,0,1,60.7,72.3,1,42.4,79.3,0,0
1833,8.69,81.91,80.55,5,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,82.6,53.9,1,49.3,90.2,2,0
1834,6.87,91.08,66.23,0,0,2,1,1,0,0,1,1,1,1,0,0,0,1,0,0,71.8,100,3,88.8,69.4,1,0
1835,7.08,82.94,73.39,2,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,71.9,70,1,66.7,86.1,1,0
1836,5.23,87.93,75.86,0,3,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,86.7,99.5,7,48.9,89.1,2,0
1837,6.86,65.71,84.01,2,1,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,79.8,54,0,60.8,80.3,1,1
1838,7.41,94.74,87.87,0,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,83,67.2,4,28.8,91.6,1,1
1839,6.67,69.48,73.02,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,56.8,46.2,2,63.2,86.4,0,0
1840,8.05,74.94,65.84,0,1,8,1,0,0,1,0,1,1,0,0,0,0,0,1,0,67.1,72.2,5,78.6,85.6,0,1
1841,9.49,100,70.36,0,3,2,0,1,1,1,0,1,1,1,0,0,1,1,0,1,78.8,67.9,3,64.8,91.9,2,1
1842,7.02,97.52,72.47,0,3,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,67.6,65.9,3,89.4,87.6,3,1
1843,7.93,71.27,82.35,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,36,78.4,7,44.7,83.7,0,0
1844,8.41,86.73,65.85,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,75.4,50,5,15.7,85.9,1,1
1845,7.04,96.29,79.59,1,3,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,59.9,52.8,6,69,83.5,0,0
1846,6.52,87.93,84.54,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.5,63.5,0,43.9,82.2,0,0
1847,7.19,93.21,82.64,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,84.4,44,2,81.8,85.1,1,1
1848,6.48,89.98,71,0,1,4,1,0,0,1,1,1,1,0,0,0,1,0,0,0,80.9,77,2,74.2,96.9,1,0
1849,8.67,71.67,71.87,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,77.1,77.1,2,48.7,96,2,0
1850,6.85,83.09,74.51,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,87.4,60.2,4,59.5,84.5,0,1
1851,6.98,90.84,92,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,65.4,80,1,82.4,79,0,1
1852,6,94.74,77.45,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,85.5,62.9,2,94.3,96.6,1,1
1853,6.78,85.43,68.35,1,2,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,47.6,58,2,47.7,91.7,1,0
1854,7.2,83.13,93.13,1,3,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,66.5,51.8,5,30.2,87.4,3,1
1855,8.1,69.43,82.62,1,1,8,0,1,1,0,0,1,0,1,0,0,0,1,0,0,68,80.4,3,54.8,92.3,1,0
1856,8.08,73.83,76.94,0,3,8,1,1,0,0,1,0,0,1,0,0,1,1,0,0,100,72.5,3,48,100,1,1
1857,8.34,88.88,80.42,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,71.3,38.4,0,45.2,82.8,0,1
1858,6.85,84.57,76.58,1,2,3,1,1,0,1,0,1,0,1,0,1,1,1,0,1,63.9,66.5,4,69.3,86.5,3,1
1859,7.11,77.46,89.84,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,88.5,78.8,4,39.7,83.3,0,0
1860,7.97,83.68,71.06,0,1,7,1,0,1,0,1,1,0,0,0,0,1,1,1,1,50.4,96.8,3,82.7,78.5,2,1
1861,8.82,95.11,95.4,3,0,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,70.5,62.3,4,60.3,71.4,0,0
1862,7.65,85.84,80.71,0,1,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,72.6,93.8,3,75.7,88.1,1,1
1863,8.02,99.02,73.08,0,4,4,1,1,0,1,0,1,0,0,1,0,0,1,1,0,67.9,73.1,3,71.9,80.8,2,1
1864,6.37,83.67,91.05,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,63.4,88.4,2,57.2,95.1,1,1
1865,6.7,83.14,83.88,3,2,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,67,51,6,84.8,89.3,2,1
1866,6.39,82.79,73.57,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,45.6,69.1,0,37.4,73,2,0
1867,7.75,84.02,79.66,0,2,2,1,0,1,1,0,0,1,1,0,0,0,1,0,0,74.7,77.6,4,48.7,85.6,0,1
1868,6.46,90.08,71.03,2,2,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,48.4,61,4,59.2,79.5,0,0
1869,7.86,88.36,66.55,0,2,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,55.5,79.3,4,78,89.3,2,0
1870,9.38,65.69,87.06,1,3,8,1,1,1,1,1,1,1,0,0,1,1,0,0,0,82.2,45.5,6,74.9,91.4,2,1
1871,7.01,91.47,74.5,0,1,3,1,0,0,0,0,1,1,1,0,0,1,1,0,1,45,71.9,6,80.7,79,0,1
1872,9.67,76.92,78.95,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,62.7,81,1,74,80.2,1,1
1873,8.79,65.33,85.51,1,2,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,64.3,77.2,2,67.8,78,3,1
1874,8.02,78.63,92.74,0,3,4,1,0,1,1,0,1,0,0,0,0,0,1,0,0,84.6,70.1,5,69.3,94,0,1
1875,7.81,83.66,84.68,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,79.3,86.4,3,56.9,100,1,0
1876,6.97,83.94,77.1,2,1,3,0,1,1,0,0,1,1,1,0,0,0,0,1,0,55.2,57.3,5,85,73.2,1,0
1877,7.51,81.96,83.51,1,1,5,1,0,0,1,0,1,0,0,1,0,0,1,0,0,42.3,36.9,2,63.7,83.5,1,0
1878,8.08,84.22,68.2,0,2,3,1,0,1,0,1,1,0,1,0,1,0,0,0,1,44,67.7,3,50.1,92.9,0,0
1879,5.76,93.96,78.89,3,1,5,1,0,1,1,1,1,0,0,0,0,0,1,0,0,70.7,73.3,4,36.9,90.9,3,0
1880,5.69,70.02,97.35,0,3,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,73.5,75.8,3,100,85,1,1
1881,7.87,71.27,86.17,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,60.1,46.3,5,72.7,77.5,0,0
1882,8.58,80.34,77.73,0,0,2,0,1,1,1,0,1,0,1,0,0,0,1,1,1,76.3,73.4,2,80.4,85.2,2,1
1883,7.03,80.27,81,2,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,55,88.3,2,66.8,88,3,0
1884,6.42,84.43,80.58,1,1,4,1,1,1,1,1,0,1,1,1,1,0,1,0,0,93.8,80.7,3,87.8,83.7,1,1
1885,7.86,85.83,93.44,0,0,3,1,0,0,0,1,1,0,0,1,0,1,0,0,0,63.8,68.1,2,59.8,92.1,1,0
1886,7.81,87.73,73.11,1,2,3,0,0,1,1,0,1,1,0,0,0,0,1,0,0,58.7,100,5,48.1,88.8,0,0
1887,7.31,100,85.98,1,1,8,0,0,0,1,0,1,0,0,1,0,1,0,0,1,86.2,57.5,1,47.1,78,0,1
1888,7.57,87.38,88.09,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,97.8,67.1,2,95.5,96.7,2,1
1889,9.25,86.81,84.99,0,0,8,1,1,1,0,1,1,0,1,0,0,0,0,0,1,71.7,49.5,0,71,84.7,3,1
1890,7.85,83.04,74.28,0,1,4,1,0,1,0,1,1,1,1,0,1,1,1,0,1,80.2,69.5,7,92.3,76.3,1,1
1891,6.86,100,77.1,0,1,5,1,0,0,1,1,0,1,1,1,0,0,1,0,1,72.1,58.7,4,100,85.3,3,1
1892,6.91,84.03,73.57,0,0,6,1,0,0,0,0,0,1,1,0,0,1,1,0,0,72.8,63.5,3,56,78,1,1
1893,7.01,91.6,92.97,4,0,2,0,0,0,1,1,1,1,1,0,0,0,1,0,0,71.8,38.5,4,90.2,87.4,0,0
1894,7.39,78.1,72.11,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,86.3,91.3,6,65.9,93.3,2,1
1895,7.85,100,77.53,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,40.1,62.7,3,67.8,93.6,2,0
1896,5.37,84.61,88.04,3,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,80.6,83.6,5,62.1,80.3,0,1
1897,7.76,79.46,74.35,4,3,7,0,0,1,0,0,1,0,1,1,0,0,1,1,0,94.1,48.3,3,100,100,3,1
1898,9.09,82.02,78.9,2,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,82.8,46.8,3,86.2,95.9,1,0
1899,7.86,83.88,77.39,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,80.1,79,2,90.4,95,1,1
